LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,delay_count,max_delay,avg_delay,recent_delay,severe_delay_count,total_bill_amt,avg_bill_amt,max_bill_amt,bill_trend,total_pay_amt,avg_pay_amt,max_pay_amt,payment_to_bill_ratio,utilization_proxy
260000,1,1,2,37,0,0,0,0,0,0,112053,108596,100005,101759,100698,99222,5000,5000,5000,5000,5000,5000,0,0,0,0.0,0,0,622333,103722.16666666667,112053,12831,30000,5000.0,5000,0.04820562591791546,0.3989298759107337
180000,2,1,2,27,-1,2,-1,-1,-1,2,980,980,376,0,2202,150,0,376,0,2202,0,819,0,2,2,0.6666666666666666,1,2,4688,781.3333333333334,2202,830,3397,566.1666666666666,2202,0.7244615056515249,0.0043407166256483765
20000,1,3,1,49,-1,-1,-1,-1,-1,-1,390,678,0,780,0,378,678,0,780,0,378,0,0,0,0,0.0,0,0,2226,371.0,780,12,1836,306.0,780,0.8244274809160306,0.018549072546372683
150000,1,2,1,55,1,2,2,0,0,0,76516,78505,76652,77688,79440,81126,3800,0,2800,3000,3000,3200,1,3,2,0.8333333333333334,1,2,469927,78321.16666666667,81126,-4610,15800,2633.3333333333335,3800,0.033622171907185784,0.5221376301935765
260000,1,1,2,34,-1,-1,-1,-1,-1,-1,6776,3198,2123,11774,6166,3583,3222,2125,11892,6192,3601,3403,0,0,0,0.0,0,0,33620,5603.333333333333,11774,3193,30435,5072.5,11892,0.9052377978049433,0.021551199162054505
230000,1,1,1,43,1,2,2,2,2,2,9462,9701,10277,13148,12834,13861,1000,1000,3000,0,1200,0,0,6,2,1.8333333333333333,1,5,69283,11547.166666666666,13861,-4399,6200,1033.3333333333333,3000,0.08948675018763351,0.05020485418179341
70000,2,1,2,24,0,0,0,0,0,0,69572,71233,66844,50410,44958,46655,2828,2337,1702,1800,2600,2000,0,0,0,0.0,0,0,349672,58278.666666666664,71233,22917,13267,2211.1666666666665,2828,0.03794116217151453,0.832540487516845
160000,2,1,1,33,-1,-1,-1,-1,0,0,7429,7165,1849,4715,799,0,8000,2000,4755,0,0,0,0,0,0,0.0,0,0,21957,3659.5,7429,7429,14755,2459.1666666666665,8000,0.6719646598050825,0.022871732051674677
50000,2,2,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
170000,1,2,1,37,-1,-1,-1,-1,-2,-1,490,-10,4910,0,0,1000,0,4920,0,0,1000,1030,0,0,0,0.0,0,0,6390,1065.0,4910,-510,6950,1158.3333333333333,4920,1.0874667501173525,0.006264669031358639
210000,2,3,1,39,0,0,0,0,0,0,106028,107312,65968,67307,46511,47583,6000,5000,2697,2000,2012,1172,0,0,0,0.0,0,0,440709,73451.5,107312,58445,18881,3146.8333333333335,6000,0.04284223185314606,0.34976738206008545
230000,1,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
110000,1,2,1,36,2,2,2,2,2,2,57135,55648,59518,57964,66995,65762,0,4803,0,10000,0,7195,1,6,2,2.0,1,6,363022,60503.666666666664,66995,-8627,21998,3666.3333333333335,10000,0.0605967115031279,0.5500283330757599
80000,2,2,1,39,0,0,-1,-1,-1,-1,44002,43156,22478,5011,4674,0,2300,22478,5011,4674,0,0,0,0,0,0.0,0,0,119321,19886.833333333332,44002,44002,34463,5743.833333333333,22478,0.28882351955213625,0.2485823093877993
90000,2,2,1,54,-1,-1,-1,-1,-1,-1,692,392,332,14579,2091,506,394,332,14579,2091,506,417,0,0,0,0.0,0,0,18592,3098.6666666666665,14579,186,18319,3053.1666666666665,14579,0.9852632711235411,0.03442924708243982
90000,2,1,1,41,2,2,2,2,2,2,78700,80348,81630,82890,84709,86252,3500,3200,3200,3300,3100,3100,1,6,2,2.0,1,6,494529,82421.5,86252,-7552,19400,3233.3333333333335,3500,0.039229167087942086,0.915784269063677
250000,2,1,1,42,-1,-1,2,0,-1,2,744,2244,1372,686,1522,686,2186,0,0,1522,0,4389,0,2,2,0.6666666666666666,0,2,7254,1209.0,2244,58,8097,1349.5,4389,1.1160578911095795,0.004835980656077376
270000,1,2,2,31,1,2,2,2,2,0,16616,16911,14692,13907,10660,10683,2500,0,1000,0,2000,1000,0,5,2,1.5,1,4,83469,13911.5,16911,5933,6500,1083.3333333333333,2500,0.07787228944530969,0.05152388324487687
20000,1,3,2,23,0,0,0,0,0,0,10103,11139,12106,12349,11420,11641,1205,1172,415,404,400,400,0,0,0,0.0,0,0,68758,11459.666666666666,12349,-1538,3996,666.0,1205,0.058116028447185095,0.5729546855990534
80000,2,4,2,34,1,2,-1,-1,-1,0,2898,1457,1261,1261,2522,1261,0,1261,1261,2522,0,780,0,2,2,0.5,1,1,10660,1776.6666666666667,2898,1637,5824,970.6666666666666,2522,0.54629021667761,0.022208055732636678
20000,1,1,2,23,2,2,0,0,0,0,15077,15534,16540,17267,17475,17838,1000,1273,1000,631,650,803,0,2,2,0.6666666666666666,1,2,99731,16621.833333333332,17838,-2761,5357,892.8333333333334,1273,0.053713953395098865,0.8310501141609585
150000,2,2,1,36,0,0,0,2,0,0,83853,87227,96253,93562,96510,63417,5000,11700,0,5000,2500,5000,0,1,2,0.3333333333333333,0,1,520822,86803.66666666667,96510,20436,29200,4866.666666666667,11700,0.05606511233182866,0.5786872531960898
80000,2,3,1,37,1,2,2,0,0,0,99396,100495,97982,100261,102147,91829,3560,0,3912,3832,3508,2800,1,3,2,0.8333333333333334,1,2,592110,98685.0,102147,7567,17612,2935.3333333333335,3912,0.029744422920702368,1.2335470806614917
130000,2,2,1,47,0,0,0,0,0,0,46096,37939,39138,40023,40536,41697,2167,2000,2000,1469,2000,2000,0,0,0,0.0,0,0,245429,40904.833333333336,46096,4399,11636,1939.3333333333333,2167,0.04741066699262519,0.31465014371684324
320000,2,1,2,28,-1,0,-1,-1,-1,-1,18506,12237,913,5356,58545,7357,1062,1116,5384,58837,7393,5926,0,0,0,0.0,0,0,102914,17152.333333333332,58545,11149,79718,13286.333333333334,58837,0.7746003983870184,0.0536008741639349
50000,2,1,2,24,2,2,2,0,0,0,43379,46097,44187,43165,37967,36327,3628,8,1500,1490,1303,2000,1,3,2,1.0,1,3,251122,41853.666666666664,46097,7052,9929,1654.8333333333333,3628,0.03953839353623523,0.8370565922014892
260000,2,2,1,34,0,0,0,0,0,0,135489,138509,138076,110044,111906,104073,5007,5003,5004,4052,4010,3835,0,0,0,0.0,0,0,738097,123016.16666666667,138509,31416,26911,4485.166666666667,5007,0.03645992808543039,0.4731372828053226
140000,2,1,2,35,2,2,2,2,2,2,56528,57973,58679,59379,60636,61656,2800,2100,2100,2200,2000,2400,0,6,2,2.0,1,6,354851,59141.833333333336,61656,-5128,13600,2266.6666666666665,2800,0.03832583725045935,0.4224386492477435
10000,2,3,1,53,1,4,3,2,2,2,4479,4272,4064,3856,4390,4171,0,0,0,900,0,900,1,6,4,2.3333333333333335,1,5,25232,4205.333333333333,4479,308,1800,300.0,900,0.07133515634288431,0.42049128420491283
180000,1,1,2,30,0,0,0,0,0,0,139804,136528,57096,52694,50276,52945,7000,6000,3500,3500,3500,3900,0,0,0,0.0,0,0,489343,81557.16666666667,139804,86859,27400,4566.666666666667,7000,0.05599332984567094,0.4530928531878527
250000,1,1,1,71,0,0,0,0,0,0,177484,177946,159849,145461,141487,147705,6243,5446,4721,4385,7805,200,0,0,0,0.0,0,0,949932,158322.0,177946,29779,28800,4800.0,7805,0.030317927685426235,0.6332854668581326
20000,1,1,2,23,-1,2,2,2,2,2,15383,16142,15586,17322,16908,17564,1300,0,2000,0,1240,0,1,5,2,1.6666666666666667,1,5,98905,16484.166666666668,17564,-2181,4540,756.6666666666666,2000,0.045902169736921926,0.8241671249770846
50000,1,3,2,28,0,0,0,0,0,0,48963,50381,50287,20406,20206,19690,2500,1293,839,870,940,865,0,0,0,0.0,0,0,209933,34988.833333333336,50381,29273,7307,1217.8333333333333,2500,0.03480617717949451,0.6997626714132384
120000,2,1,1,38,1,-2,-1,0,0,-2,0,0,4050,4050,0,0,0,4051,0,0,7,7,0,1,1,0.16666666666666666,1,0,8100,1350.0,4050,0,4065,677.5,4051,0.5017899024811752,0.011249906250781243
160000,2,2,1,49,1,2,2,2,2,2,58943,60210,60755,59180,62835,61670,2800,2120,0,4611,0,2213,0,6,2,1.8333333333333333,1,5,363593,60598.833333333336,62835,-2727,11744,1957.3333333333333,4611,0.03229976292238046,0.3787403412062008
60000,2,2,2,22,0,0,-1,-1,0,0,11718,4878,18347,15707,18976,6355,1000,37325,20800,3500,1232,113,0,0,0,0.0,0,0,75981,12663.5,18976,5363,63970,10661.666666666666,37325,0.8419099260351136,0.21105481575307078
130000,1,2,2,31,0,0,0,0,0,0,116437,112881,96191,88934,90633,91459,4911,3533,3301,3607,5516,7020,0,0,0,0.0,0,0,596535,99422.5,116437,24978,27888,4648.0,7020,0.0467499027720037,0.7647825785955492
320000,1,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,700,860,0,0,0,700,860,2420,1,1,1,0.16666666666666666,1,0,1560,260.0,860,-860,3980,663.3333333333334,2420,2.549647661755285,0.0008124974609454345
50000,2,2,1,43,0,0,0,0,0,0,35268,34807,31071,30258,29579,28396,1600,1400,1500,1200,1500,1200,0,0,0,0.0,0,0,189379,31563.166666666668,35268,6872,8400,1400.0,1600,0.04435526454747069,0.631250708319167
50000,1,2,2,33,0,0,0,0,0,0,48058,49348,41707,29358,29860,30461,2097,1456,1200,1100,1076,1200,1,0,0,0.0,0,0,228792,38132.0,49348,17597,8129,1354.8333333333333,2097,0.035529933171032334,0.7626247475050499
70000,2,2,1,44,2,2,2,2,2,2,12662,13661,13145,14123,13754,14724,1500,0,1200,0,1200,0,1,6,2,2.0,1,6,82069,13678.166666666666,14724,-2062,3900,650.0,1500,0.04752040940660412,0.19539958952967337
80000,2,2,1,44,0,0,0,0,0,0,76992,73036,17576,5616,25439,25833,2000,1000,4554,21000,1000,1000,0,0,0,0.0,0,0,224492,37415.333333333336,76992,51159,30554,5092.333333333333,21000,0.13610223926803955,0.4676858205939093
230000,1,2,2,27,-1,-1,-1,-1,0,0,416,568,1427,14947,13255,8226,568,1427,14947,437,1000,900,1,0,0,0.0,0,0,38839,6473.166666666667,14947,-7810,19279,3213.1666666666665,14947,0.4963697219361483,0.02814408053298319
20000,1,3,2,43,-1,-1,2,0,0,0,390,1736,1170,780,780,0,1736,0,0,0,0,0,1,1,2,0.3333333333333333,0,1,4856,809.3333333333334,1736,390,1736,289.3333333333333,1736,0.3574222771257978,0.04046464343449494
20000,2,3,2,39,0,0,2,2,3,2,12241,16020,16457,20906,20289,20407,4000,1000,4750,0,600,0,0,4,3,1.5,0,4,106320,17720.0,20906,-8166,10350,1725.0,4750,0.09734671419569041,0.8859557022148893
360000,1,2,2,42,0,-1,-1,-1,-1,-2,10000,10000,141,7054,-2946,-2946,10000,141,7054,1941,0,0,0,0,0,0.0,0,0,21303,3550.5,10000,12946,19136,3189.3333333333335,10000,0.8982350732256853,0.009862472604242766
90000,2,1,2,28,-2,-2,-1,0,0,0,-1886,-2086,34347,35042,46098,46658,0,36633,1328,11696,1350,1337,0,0,0,0.0,0,0,158173,26362.166666666668,46658,-48544,52344,8724.0,36633,0.33092670097487575,0.2929097084106473
160000,2,2,1,34,2,2,2,0,0,0,77290,72681,66526,66893,66637,67877,4500,2500,3000,3000,4000,2305,0,3,2,1.0,1,3,417904,69650.66666666667,77290,9413,19305,3217.5,4500,0.0461947093238894,0.43531394595450446
50000,1,1,2,36,1,2,2,2,0,0,49845,51215,47074,18853,19405,19237,2505,2300,0,1000,800,1000,0,4,2,1.1666666666666667,1,3,205629,34271.5,51215,30608,7605,1267.5,2505,0.03698390312697564,0.6854162916741665
220000,2,1,2,27,0,0,0,0,0,0,164855,168607,152765,152953,156065,145846,6102,7000,6500,5573,7000,8000,0,0,0,0.0,0,0,941091,156848.5,168607,19009,40175,6695.833333333333,8000,0.04268976890675938,0.7129444866159699
350000,1,1,2,42,2,0,0,0,0,0,320982,322788,272799,117867,117518,119718,12618,11127,4327,4261,4150,4153,1,1,2,0.3333333333333333,1,1,1271672,211945.33333333334,322788,201264,40636,6772.666666666667,12618,0.031954755664388566,0.6055563650770522
120000,2,1,2,29,-1,-1,-1,0,-1,-1,3945,5795,10863,1601,1126,4802,5894,10863,0,1126,4802,9751,0,0,0,0.0,0,0,28132,4688.666666666667,10863,-857,32436,5406.0,10863,1.1529520491948957,0.0390718966230837
210000,2,1,2,30,1,2,0,0,0,0,73903,72153,73634,75095,76886,78604,0,2674,2687,3000,3000,3000,0,2,2,0.5,1,1,450275,75045.83333333333,78604,-4701,14361,2393.5,3000,0.03189377181995043,0.3573594093996378
100000,2,2,1,31,2,2,0,0,0,2,17606,17040,19139,19325,20855,20372,0,2700,800,2000,0,1000,0,3,2,1.0,1,3,114337,19056.166666666668,20855,-2766,6500,1083.3333333333333,2700,0.05684899158634925,0.19055976106905598
50000,2,3,2,52,0,0,0,0,0,0,34781,34458,33311,18033,18740,19408,1725,1800,3000,1000,1000,657,1,0,0,0.0,0,0,158731,26455.166666666668,34781,15373,9182,1530.3333333333333,3000,0.057845928987223745,0.5290927514783038
340000,2,1,2,26,-1,0,0,0,0,-1,58363,106270,159464,155685,137838,6556,56270,59503,3330,40,6556,16390,0,0,0,0.0,0,0,624176,104029.33333333333,159464,51807,142089,23681.5,59503,0.2276421591952283,0.30596772754589935
140000,1,1,1,57,2,2,2,2,2,3,108660,105504,113177,113622,116396,115826,0,10970,3805,4747,1932,8337,1,6,3,2.1666666666666665,1,6,673185,112197.5,116396,-7166,29791,4965.166666666667,10970,0.04425374265061959,0.8014049899643574
50000,1,2,2,42,0,0,0,0,0,0,47691,48738,48565,48301,50851,51153,3304,2300,2000,3500,3000,4000,0,0,0,0.0,0,0,295299,49216.5,51153,-3462,18104,3017.3333333333335,4000,0.061307145275990516,0.9843103137937241
50000,1,2,2,31,1,2,0,0,2,0,16617,16061,17082,18969,18524,18947,0,1294,2181,0,731,586,0,3,2,0.8333333333333334,1,2,106200,17700.0,18969,-2330,4792,798.6666666666666,2181,0.045121985668684854,0.35399292014159717
90000,2,1,2,27,0,0,0,0,0,0,56754,58835,59461,60974,62339,63648,3000,2200,2500,2500,2500,2600,0,0,0,0.0,0,0,362011,60335.166666666664,63648,-6894,15300,2550.0,3000,0.042263792360474235,0.6703832920374958
160000,1,2,1,66,2,2,2,2,2,2,67771,69535,70848,71739,73090,74490,3400,3000,2600,2600,2700,2800,1,6,2,2.0,1,6,427473,71245.5,74490,-6719,17100,2850.0,3400,0.04000243289650365,0.4452815919900501
250000,1,2,2,27,0,0,0,0,0,0,34799,25831,24448,20492,18812,17663,2027,2000,1007,1031,2000,10000,0,0,0,0.0,0,0,142045,23674.166666666668,34799,17136,18065,3010.8333333333335,10000,0.12717711163989132,0.09469628788151514
50000,1,1,2,23,1,-2,-2,-2,-2,-1,0,0,0,0,0,19553,0,0,0,0,19553,389,0,1,1,0.16666666666666666,1,0,19553,3258.8333333333335,19553,-19553,19942,3323.6666666666665,19553,1.0198424874705942,0.06517536315940348
300000,2,2,1,36,0,0,0,0,0,0,141486,79474,80813,111116,13534,10379,6000,5000,30303,2011,856,1010,0,0,0,0.0,0,0,436802,72800.33333333333,141486,131107,45180,7530.0,30303,0.10343335554014052,0.24266696888788147
230000,2,2,2,34,1,-2,-2,-2,-1,0,-2,-2,-2,-2,794,796,0,0,0,796,2,0,0,1,1,0.16666666666666666,1,0,1582,263.6666666666667,796,-798,798,133.0,796,0.5041061276058117,0.0011463718273688665
260000,1,1,1,43,1,-2,-2,-1,0,0,0,0,0,14855,13650,0,0,0,15055,0,0,0,1,1,1,0.16666666666666666,1,0,28505,4750.833333333333,14855,0,15055,2509.1666666666665,15055,0.5281344278397531,0.01827236561910659
60000,2,1,2,22,2,0,0,0,0,-1,58841,60970,58082,59882,19663,29343,3700,1400,2000,500,30000,1100,0,1,2,0.3333333333333333,1,1,286781,47796.833333333336,60970,29498,38700,6450.0,30000,0.1349457078896165,0.7966006122120187
140000,1,3,1,41,-1,-1,-1,0,-1,-1,2139,0,1686,1686,205,6689,0,1686,0,205,6689,0,0,0,0,0.0,0,0,12405,2067.5,6689,-4550,8580,1430.0,6689,0.6916008383040464,0.014767751658916722
70000,2,3,3,49,2,0,0,0,0,0,92033,79841,80149,47735,48737,50225,3078,13489,7000,1771,2300,7600,1,1,2,0.3333333333333333,1,1,398720,66453.33333333333,92033,41808,35238,5873.0,13489,0.08837758733550528,0.9493197716223101
20000,1,3,1,41,2,0,0,0,0,0,18738,18986,20110,19584,16539,19466,1376,1500,593,2701,4261,941,1,1,2,0.3333333333333333,1,1,113423,18903.833333333332,20110,-728,11372,1895.3333333333333,4261,0.10026096769643109,0.9451444094461943
20000,2,2,1,27,3,2,0,0,2,3,4899,4675,5685,6490,6837,6435,0,1095,900,596,0,0,1,4,3,1.6666666666666667,1,4,35021,5836.833333333333,6837,-1536,2591,431.8333333333333,1095,0.07398206841413968,0.29182707531290103
170000,1,4,1,28,0,0,0,-1,-1,-1,171098,166176,169759,11760,0,4902,14000,5695,11760,0,4902,6000,0,0,0,0.0,0,0,523695,87282.5,171098,166196,42357,7059.5,14000,0.08088089273166112,0.5134234504502915
150000,2,3,3,55,-1,-1,-1,-1,-1,-1,1080,17493,9160,2939,3396,1870,17498,9160,2939,3396,1870,6800,0,0,0,0.0,0,0,35938,5989.666666666667,17493,-790,41663,6943.833333333333,17498,1.1592698739530871,0.03993084490547841
50000,1,2,2,26,0,0,2,0,0,0,13117,16887,16323,16752,17229,18931,4000,0,1000,900,2000,379,0,1,2,0.3333333333333333,0,1,99239,16539.833333333332,18931,-5814,8279,1379.8333333333333,4000,0.08342402257154373,0.33079005086564933
60000,1,1,1,49,2,0,0,0,0,0,60289,57426,25820,25793,28224,28968,1580,1500,1100,3000,1200,1100,1,1,2,0.3333333333333333,1,1,226520,37753.333333333336,60289,31321,9480,1580.0,3000,0.04185042446395698,0.6292117353599662
230000,2,1,2,29,-1,-1,-1,-1,-1,-1,1960,11055,2269,9818,690,5369,11055,2269,9818,690,5369,4285,0,0,0,0.0,0,0,31161,5193.5,11055,-3409,33486,5581.0,11055,1.0745780116808934,0.022580336607232143
100000,1,2,2,30,0,0,0,0,0,-1,31373,32155,32331,29035,19576,33825,1602,1451,4,41,34938,292,0,0,0,0.0,0,0,178295,29715.833333333332,33825,-2452,38328,6388.0,34938,0.21496836720958407,0.2971553617797155
150000,1,1,2,24,-1,-1,-1,-1,-1,-1,1050,3258,3664,1461,2348,3626,3258,3735,1461,2348,3626,3089,0,0,0,0.0,0,0,15407,2567.8333333333335,3664,-2576,17517,2919.5,3735,1.1368769470404985,0.0171187747637238
70000,1,2,2,51,0,0,0,0,0,0,67880,66658,58486,29171,17725,17693,3028,3199,1267,642,651,1665,0,0,0,0.0,0,0,257613,42935.5,67880,50187,10452,1742.0,3199,0.04057232914360245,0.6133555234925215
150000,1,1,2,25,0,0,0,0,0,-1,52952,95134,31578,26089,16624,5107,60086,2000,2000,5000,6000,9000,0,0,0,0.0,0,0,227484,37914.0,95134,47845,84086,14014.333333333334,60086,0.36963316262610724,0.252758314944567
50000,2,2,2,25,0,0,0,0,0,0,23529,27889,22800,21930,23183,17613,4820,1500,1000,2000,1000,500,0,0,0,0.0,0,0,136944,22824.0,27889,5916,10820,1803.3333333333333,4820,0.07900982146117054,0.45647087058258834
110000,2,1,2,29,2,2,2,2,2,2,95690,105101,105676,106506,103591,109276,11000,3800,4000,0,8800,0,1,6,2,2.0,1,6,625840,104306.66666666667,109276,-13586,27600,4600.0,11000,0.044100658154387455,0.9482338039351158
290000,2,1,2,25,0,0,0,0,0,0,305823,303701,296384,248801,241983,230925,15000,10500,10000,15000,7844,23333,1,0,0,0.0,0,0,1627617,271269.5,305823,74898,81677,13612.833333333334,23333,0.05018192229380604,0.9354088434177813
310000,2,2,2,42,0,0,0,0,0,0,128166,102808,94484,95087,80331,66813,3844,5000,5000,6000,6000,7000,0,0,0,0.0,0,0,567689,94614.83333333333,128166,61353,32844,5474.0,7000,0.057855519737885115,0.30520815524250994
80000,2,2,1,38,0,0,0,0,0,0,74236,63120,53897,54292,55430,57011,2125,2000,2000,2010,2500,1336,0,0,0,0.0,0,0,357986,59664.333333333336,74236,17225,11971,1995.1666666666667,2500,0.03343976177905902,0.7457948442311139
220000,1,1,1,54,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
230000,2,2,1,62,0,0,0,0,0,0,167635,170085,172204,173045,176163,179625,6474,7726,5601,6100,6427,6000,0,0,0,0.0,0,0,1038757,173126.16666666666,179625,-11990,38328,6388.0,7726,0.036897910774213054,0.7527191910759807
360000,1,1,1,52,0,0,0,0,0,0,236171,228951,220826,191655,162435,132093,8500,7800,6665,5670,4461,3100,0,0,0,0.0,0,0,1172131,195355.16666666666,236171,104078,36196,6032.666666666667,8500,0.030880481037971832,0.5426517333748146
320000,1,1,1,48,-1,-1,-1,-1,-1,-2,25840,13260,13217,17967,-13,-13,13326,13289,18064,0,0,0,0,0,0,0.0,0,0,70258,11709.666666666666,25840,25853,44679,7446.5,18064,0.6359185300103901,0.03659259398147714
20000,1,1,2,30,0,0,2,0,0,0,14406,20653,19995,19391,19120,19158,6500,84,7171,1000,1000,2000,0,1,2,0.3333333333333333,0,1,112723,18787.166666666668,20653,-4752,17755,2959.1666666666665,7171,0.15750860508853484,0.9393113677649452
360000,2,2,2,35,-1,-1,-1,-1,-1,-1,61793,79467,26943,148307,71373,7406,79651,26943,148307,71373,7406,3021,0,0,0,0.0,0,0,395289,65881.5,148307,54387,336701,56116.833333333336,148307,0.8517822358268613,0.18300365832317134
360000,2,2,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
440000,2,1,1,37,-1,-1,0,-1,-1,-1,10858,46104,21349,11569,-1401,1773,50004,20000,12000,0,3773,0,0,0,0,0.0,0,0,90252,15042.0,46104,9085,85777,14296.166666666666,50004,0.9504060806842985,0.03418628594025923
400000,1,2,1,49,2,2,2,2,3,2,175904,179579,186539,196029,192680,195226,8000,11500,14100,4,6804,5,1,6,3,2.1666666666666665,1,6,1125957,187659.5,196029,-19322,40413,6735.5,14100,0.03589210254734191,0.46914757713105715
180000,1,2,1,35,1,2,0,0,0,0,32082,31293,31570,33370,33370,0,0,1400,2200,0,0,0,0,2,2,0.5,1,1,161685,26947.5,33370,32082,3600,600.0,2200,0.02226537857328402,0.14970750162499097
230000,2,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0
200000,2,1,2,29,0,0,0,0,0,0,9078,11612,12100,13900,15900,0,3000,1500,2000,2000,0,0,0,0,0,0.0,0,0,62590,10431.666666666666,15900,9078,8500,1416.6666666666667,3000,0.13580227189212507,0.05215807254297061
230000,1,1,1,34,0,0,0,0,0,0,22954,11225,10669,13498,12482,9949,1700,1380,8000,1000,4000,1000,0,0,0,0.0,0,0,80777,13462.833333333334,22954,13005,17080,2846.6666666666665,8000,0.2114437099210181,0.05853380347621677
50000,1,2,1,53,0,0,0,0,0,0,47824,48954,46716,18685,19076,19466,1948,1835,669,692,707,695,0,0,0,0.0,0,0,200721,33453.5,48954,28358,6546,1091.0,1948,0.03261226970636004,0.6690566188676227
270000,1,1,2,36,-2,-2,-2,-2,-2,-2,15986,16635,15913,14192,10559,7672,2008,1513,1019,515,302,3050,0,0,0,0.0,0,0,80957,13492.833333333334,16635,8314,8407,1401.1666666666667,3050,0.10384396847748215,0.04997327170393196
440000,2,2,2,29,0,0,0,0,0,0,485921,234046,214092,201210,186455,169455,20000,7822,8000,6000,16000,4000,0,0,0,0.0,0,0,1491179,248529.83333333334,485921,316466,61822,10303.666666666666,20000,0.04145844230743438,0.5648392465774699
340000,1,1,1,53,-1,-1,-1,-2,-2,-1,3780,3295,1461,1903,1492,4409,3295,1461,1903,1492,4409,3396,0,0,0,0.0,0,0,16340,2723.3333333333335,4409,-629,15956,2659.3333333333335,4409,0.9764396303775779,0.008009780363391089
320000,1,2,2,35,0,0,0,0,0,0,12233,16490,20011,17918,18627,19167,7000,4100,1000,1000,1000,1000,0,0,0,0.0,0,0,104446,17407.666666666668,20011,-6934,15100,2516.6666666666665,7000,0.14457093071126983,0.05439878833711979
500000,2,2,2,36,-1,-1,-1,0,0,0,339,0,28119,29698,32229,27912,0,28119,2000,3200,3000,785,0,0,0,0.0,0,0,118297,19716.166666666668,32229,-27573,37104,6184.0,28119,0.31364858239361615,0.039432254468824396
30000,2,2,1,33,-1,-1,-1,0,0,0,29568,3663,26539,28352,17596,7576,3701,27209,5024,523,1000,0,0,0,0,0.0,0,0,113294,18882.333333333332,29568,21992,37457,6242.833333333333,27209,0.3306147667593451,0.6293901314400631
120000,2,3,2,55,0,0,0,0,0,0,102735,80762,77846,77404,75056,75951,3000,3000,2655,2664,3000,3000,0,0,0,0.0,0,0,489754,81625.66666666667,102735,26784,17319,2886.5,3000,0.035362579248808076,0.6802082204870515
310000,1,1,2,37,0,0,0,0,0,0,10513,11228,12222,12468,11809,12044,1193,1187,433,428,431,445,0,0,0,0.0,0,0,70284,11714.0,12468,-1531,4117,686.1666666666666,1193,0.058575798534537954,0.037786974880726194
110000,2,3,2,31,0,-1,-1,-1,-1,-2,2705,2487,2500,2500,0,0,2487,2700,2500,0,0,0,0,0,0,0.0,0,0,10192,1698.6666666666667,2705,2705,7687,1281.1666666666667,2700,0.7541450014715981,0.015442283858025534
400000,1,2,2,31,0,0,0,0,0,0,185677,189682,194509,199284,203502,195769,7000,8000,8000,7500,9000,5000,0,0,0,0.0,0,0,1168423,194737.16666666666,203502,-10092,44500,7416.666666666667,9000,0.03808548951408051,0.48684169956241774
150000,2,1,1,55,-1,-1,-1,-2,-2,-2,2070,7620,0,0,0,0,7620,0,0,0,0,0,0,0,0,0.0,0,0,9690,1615.0,7620,2070,7620,1270.0,7620,0.786296563822103,0.010766594889367403
50000,1,1,1,42,0,0,0,-2,-2,-2,47454,30680,-220,-1000,-1000,0,3000,220,780,0,1000,0,0,0,0,0.0,0,0,75914,12652.333333333334,47454,47454,5000,833.3333333333334,3000,0.06586313640255549,0.25304160583455
270000,1,2,1,27,0,0,0,0,0,0,21256,19819,19200,18527,18413,18010,1618,1569,631,652,637,541,0,0,0,0.0,0,0,115225,19204.166666666668,21256,3246,5648,941.3333333333334,1618,0.049016714977522434,0.0711262797792107
