file_path,exists,stage,row_count,column_count,purpose,contains_train_metrics,contains_validation_metrics,contains_test_metrics,contains_rank_or_winner,contains_audit_status,safe_for_main_report,safe_for_appendix,unsafe_reason,notes
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_focal_dropout_0_2_curve.png,True,Final Attempt,,,Dataset/model result,True,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_focal_dropout_0_2_history.csv,True,Final Attempt,33,6,Dataset/model result,True,True,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_relu_base_curve.png,True,Final Attempt,,,Dataset/model result,True,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128-64_relu_base_history.csv,True,Final Attempt,32,6,Dataset/model result,True,True,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_relu_base_curve.png,True,Final Attempt,,,Dataset/model result,True,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_relu_base_history.csv,True,Final Attempt,24,6,Dataset/model result,True,True,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_smote_tomek_curve.png,True,Final Attempt,,,Dataset/model result,True,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_256-128_smote_tomek_history.csv,True,Final Attempt,22,6,Dataset/model result,True,True,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_64_relu_base_curve.png,True,Final Attempt,,,Dataset/model result,True,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_training_curves/taiwan_mlp_64_relu_base_history.csv,True,Final Attempt,70,6,Dataset/model result,True,True,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/deep_tabular/deep_tabular_validation_all.csv,True,Final Attempt,768,64,Validation-only selection evidence,True,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/final_selection/final_multitrack_selection_heloc.csv,True,Final Attempt,7,43,Validation-only selection evidence,False,True,True,False,True,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/final_selection/final_multitrack_selection_taiwan.csv,True,Final Attempt,7,43,Validation-only selection evidence,False,True,True,False,True,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/final_selection/final_selected_locked_policies.json,True,Final Attempt,96,,Project artifact,False,True,True,True,True,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/final_selection/final_selection_summary.md,True,Final Attempt,49,,Validation-only selection evidence,False,True,False,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_best_configs.csv,True,Final Attempt,2310,53,Project artifact,False,True,True,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_calibration_comparison.csv,True,Final Attempt,330,24,Calibration evidence,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_configs.csv,True,Final Attempt,2,53,Project artifact,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_test_heloc.csv,True,Final Attempt,1,46,Locked held-out test evidence,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_locked_test_taiwan.csv,True,Final Attempt,1,46,Locked held-out test evidence,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_protocol_audit.json,True,Final Attempt,12,,Audit / validation evidence,True,True,True,False,True,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_summary.md,True,Final Attempt,62,,Project artifact,False,True,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/imbalance_boosting/advanced_imbalance_validation_all.csv,True,Final Attempt,2310,51,Validation-only selection evidence,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/ebm_global_terms_heloc.csv,True,Final Attempt,41,7,Dataset/model result,False,False,False,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/ebm_global_terms_taiwan.csv,True,Final Attempt,40,7,Dataset/model result,False,False,False,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/heloc_ebm_i10_lr0.01_bins256_ob8_ib4_leaf2_isotonic.joblib,True,Final Attempt,,,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/heloc_ebm_i10_lr0.01_bins256_ob8_ib4_leaf5_isotonic.joblib,True,Final Attempt,,,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/heloc_scorecard_woe_unweighted_uncalibrated.joblib,True,Final Attempt,,,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpetable_models_summary.md,True,Final Attempt,46,,Project artifact,False,True,False,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_failures_heloc.csv,True,Final Attempt,0,4,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_failures_taiwan.csv,True,Final Attempt,0,4,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_models_best_configs.csv,True,Final Attempt,5328,47,Project artifact,False,True,True,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_models_locked_test_heloc.csv,True,Final Attempt,3,37,Locked held-out test evidence,False,False,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_models_locked_test_taiwan.csv,True,Final Attempt,3,37,Locked held-out test evidence,False,False,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_models_protocol_audit.json,True,Final Attempt,15,,Audit / validation evidence,True,True,True,False,True,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_models_summary.md,True,Final Attempt,46,,Project artifact,False,True,False,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/interpretable_models_validation_all.csv,True,Final Attempt,5328,47,Validation-only selection evidence,False,True,True,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/monotonic_constraint_report.csv,True,Final Attempt,284,7,Project artifact,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/monotonic_global_terms.csv,True,Final Attempt,90,8,Project artifact,False,False,False,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/scorecard_reason_codes.csv,True,Final Attempt,71,8,Project artifact,False,False,False,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/taiwan_monotonic_lightgbm_base_sigmoid.joblib,True,Final Attempt,,,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/taiwan_monotonic_lightgbm_conservative_uncalibrated.joblib,True,Final Attempt,,,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/interpretable_models/taiwan_monotonic_xgboost_base_uncalibrated.joblib,True,Final Attempt,,,Dataset/model result,False,False,False,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/literature_reproduction/literature_reproduction_best_configs.csv,True,Final Attempt,42,46,Project artifact,True,True,True,True,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/literature_reproduction/literature_reproduction_config_summaries.csv,True,Final Attempt,42,45,Project artifact,True,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/literature_reproduction/literature_reproduction_locked_configs.csv,True,Final Attempt,2,19,Project artifact,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/literature_reproduction/literature_reproduction_locked_test_heloc.csv,True,Final Attempt,1,41,Locked held-out test evidence,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/literature_reproduction/literature_reproduction_locked_test_taiwan.csv,True,Final Attempt,1,41,Locked held-out test evidence,False,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/literature_reproduction/literature_reproduction_summary.md,True,Final Attempt,48,,Project artifact,False,True,False,False,True,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
outputs/final_attempt/literature_reproduction/literature_reproduction_validation_all.csv,True,Final Attempt,288,53,Validation-only selection evidence,True,True,True,False,False,False,True,Final Attempt audit BLOCKED; appendix/robustness only.,Generated from current filesystem inventory.
